1760
02/20/18,11403.7
10/30/14,345.31
10/29/14,335.59
10/28/14,357.62
10/27/14,352.99
10/26/14,354.7
10/25/14,347.27
10/24/14,358.35
10/23/14,358.42
10/22/14,383.16
10/21/14,386.48
10/20/14,382.85
10/19/14,389.55
10/18/14,391.44
10/17/14,383.76
10/16/14,382.56
10/15/14,394.77
10/14/14,400.87
10/13/14,390.41
10/12/14,378.55
10/11/14,362.3
10/10/14,361.56
10/09/14,365.03
10/08/14,352.94
10/07/14,336.19
10/06/14,330.08
10/05/14,320.51
10/04/14,328.87
10/03/14,359.51
10/02/14,375.07
10/01/14,383.62
09/30/14,386.94
09/29/14,375.47
09/28/14,377.18
09/27/14,399.52
09/26/14,404.43
09/25/14,411.57
09/24/14,423.2
09/23/14,435.79
09/22/14,402.15
09/21/14,398.82
09/20/14,408.9
09/19/14,394.8
09/18/14,424.44
09/17/14,457.33
09/16/14,466.06
09/15/14,475.37
09/14/14,477.89
09/13/14,479
09/12/14,477.75
09/11/14,479.75
09/10/14,479.36
09/09/14,475.26
09/08/14,474.6
09/07/14,482.28
09/06/14,484.83
09/05/14,483.34
09/04/14,489.66
09/03/14,477.59
09/02/14,477.43
09/01/14,474.88
08/31/14,477.76
08/30/14,504.25
08/29/14,508.52
08/28/14,507.81
08/27/14,511.15
08/26/14,511.57
08/25/14,502.5
08/24/14,508.29
08/23/14,498.07
08/22/14,514.04
08/21/14,517.24
08/20/14,511.98
08/19/14,485.25
08/18/14,461.46
08/17/14,491.8
08/16/14,519.71
08/15/14,497.01
08/14/14,505.97
08/13/14,546.66
08/12/14,569.64
08/11/14,576.37
08/10/14,591.06
08/09/14,589.37
08/08/14,592.58
08/07/14,588.87
08/06/14,584.65
08/05/14,585.44
08/04/14,588.78
08/03/14,586.67
08/02/14,589.33
08/01/14,594.92
07/31/14,586.24
07/30/14,567.29
07/29/14,584.73
07/28/14,585.69
07/27/14,593.85
07/26/14,595.81
07/25/14,601.09
07/24/14,601.73
07/23/14,619.41
07/22/14,621.55
07/21/14,622.21
07/20/14,623.9
07/19/14,628.51
07/18/14,628.78
07/17/14,623.09
07/16/14,616.8
07/15/14,621.59
07/14/14,619.32
07/13/14,626.5
07/12/14,633.71
07/11/14,632
07/10/14,616.76
07/09/14,624.51
07/08/14,624.82
07/07/14,624.09
07/06/14,635.81
07/05/14,631.46
07/04/14,630.69
07/03/14,645.16
07/02/14,650.88
07/01/14,640.81
06/30/14,639.8
06/29/14,602.72
06/28/14,596.55
06/27/14,597.26
06/26/14,581.14
06/25/14,566.34
06/24/14,582.36
06/23/14,593.98
06/22/14,602.27
06/21/14,594.99
06/20/14,594.15
06/19/14,598.07
06/18/14,607.96
06/17/14,610.86
06/16/14,592.19
06/15/14,592.94
06/14/14,577.36
06/13/14,600.16
06/12/14,586.95
06/11/14,633.02
06/10/14,653.15
06/09/14,649.16
06/08/14,656.14
06/07/14,654.97
06/06/14,653.7
06/05/14,659.26
